"Relative Time (Process)","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.0.memoryAllocated","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.0.memoryAllocated__MIN","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.0.memoryAllocated__MAX","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.1.memoryAllocated","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.1.memoryAllocated__MIN","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.1.memoryAllocated__MAX","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.2.memoryAllocated","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.2.memoryAllocated__MIN","reranker-gte-multilingual-base-msmarco-bce-adamW-None-ep-1-3 - system/gpu.2.memoryAllocated__MAX","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.0.memoryAllocated","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.0.memoryAllocated__MIN","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.0.memoryAllocated__MAX","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.1.memoryAllocated","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.1.memoryAllocated__MIN","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.1.memoryAllocated__MAX","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.2.memoryAllocated","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.2.memoryAllocated__MIN","reranker-gte-multilingual-base-msmarco-bce-Lion-ep-1-3 - system/gpu.2.memoryAllocated__MAX"
"1020.420543239","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1035.346035181","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1035.420477357","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1050.339175415","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1050.425292234","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1065.349929624","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1065.421857262","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1080.345817456","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1080.426645944","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1095.341852457","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1095.418976219","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1110.340130392","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1110.422077813","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1125.339048592","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1125.422857928","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1140.336617479","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1140.424986926","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1155.345801377","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1155.437629909","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1170.340045769","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1170.436651789","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1185.344792216","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1185.417959956","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1200.3562925","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1200.428648612","66.54619258487453","66.54619258487453","66.54619258487453","53.33393027698185","53.33393027698185","53.33393027698185","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1215.345140189","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1215.420516898","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1230.341497372","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1230.429500349","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1245.355998371","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1245.426375964","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1260.349533901","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1260.425708721","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1275.347368183","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1275.429485666","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1290.34504371","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1290.42929978","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1305.34210074","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1305.415913371","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1320.350259515","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1320.424746456","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1335.349971358","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1335.430453671","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1350.345264857","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1350.426812185","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1365.344557551","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1365.436446461","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1380.352125211","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1380.422330806","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1395.347434643","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1395.445341866","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1410.346884571","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1410.423567673","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1425.34505934","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1425.428905239","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1440.35559947","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1440.426428802","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1455.35186714","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1455.420697082","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1470.350260112","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1470.42515196","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1485.345506033","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1485.430583807","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1500.343731395","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1500.426072218","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1515.350306805","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1515.440321905","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1530.345664343","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1530.427908323","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1545.353748536","","","","","","","","","","59.31382275132275","59.31382275132275","59.31382275132275","55.7309472934473","55.7309472934473","55.7309472934473","65.96700752950753","65.96700752950753","65.96700752950753"
"1545.432419684","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1560.339188205","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1560.426828286","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1575.3397359","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1575.426287578","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1590.341525461","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1590.418496211","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1605.348383423","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1605.431797465","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1620.383935041","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1620.429444383","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1635.339836535","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1635.425667295","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1650.342334254","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1650.421133733","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1665.348440501","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1665.414834693","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1680.361390891","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1680.419817691","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1695.337975767","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1695.434031178","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1710.339373145","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1710.419836197","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1725.344671716","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1725.439280031","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1740.343212661","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1740.416473805","66.54619258487453","66.54619258487453","66.54619258487453","62.93278414517669","62.93278414517669","62.93278414517669","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1755.376557994","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1755.425946311","66.54619258487453","66.54619258487453","66.54619258487453","63.32351089693496","63.32351089693496","63.32351089693496","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1770.344749918","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1770.431341941","66.54619258487453","66.54619258487453","66.54619258487453","63.32351089693496","63.32351089693496","63.32351089693496","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1785.340727635","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1785.42697814","66.54619258487453","66.54619258487453","66.54619258487453","63.32351089693496","63.32351089693496","63.32351089693496","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1800.341190315","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1800.450233877","66.54619258487453","66.54619258487453","66.54619258487453","63.32351089693496","63.32351089693496","63.32351089693496","75.9005708951984","75.9005708951984","75.9005708951984","","","","","","","","",""
"1815.342976525","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1815.410476478","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1830.344517124","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1830.414552398","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1845.328868479","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.87909544159544","73.87909544159544","73.87909544159544"
"1845.422590656","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1860.347353115","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1860.398734286","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1875.348055444","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1875.428745719","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1890.339928076","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1890.424115193","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1905.348094153","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1905.439467171","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1920.343658594","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1920.423823267","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1935.350770438","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1935.422414603","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1950.354242317","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1950.428164604","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1965.348950318","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1965.421498175","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1980.350863246","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1980.434696511","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"1995.349140415","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"1995.433465408","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2010.34152086","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"2010.420289417","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2025.339303119","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"2025.42867384","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2040.337435412","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"2040.421142437","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2055.340931272","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"2055.418364537","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2070.344744837","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"2070.420010553","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2085.352474311","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
"2085.422918924","74.9815490145003","74.9815490145003","74.9815490145003","71.7632087349136","71.7632087349136","71.7632087349136","84.34026873317704","84.34026873317704","84.34026873317704","","","","","","","","",""
"2100.346727972","","","","","","","","","","67.22184065934066","67.22184065934066","67.22184065934066","63.643035205535206","63.643035205535206","63.643035205535206","73.90758547008546","73.90758547008546","73.90758547008546"
